,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
5ff6bb6916a357002fe1810f,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,It was a fun video ,1.5967779519269516
5ff6bbf516a357002fe18111,#danceAwesome with BLACKPINK,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,Nice,1.594298910142377
5ff6bdd316a357002fe18113,AWESOME camera 15s,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,The video did not do much for me.,1.5967779519269516
5ff6bf2533ad6c002388531f,Moments That You Love,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,The video itself didn’t really matter to me,1.562096359470154
5ff6bf3b0a802f001dc12a72,Moments That You Love,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,"Very short, info missing but overall was good",1.5967779519269516
5ff6bfe156fc4500252d8796,AWESOME is for Everyone,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,Nothing to ,1.5967779519269516
5ff6c01256fc4500252d8797,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,It a nice commercial,1.2716499363778184
5ff6c02e33ad6c0023885320,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,This survey is good and reliable,1.2716499363778184
5ff6c10e33ad6c0023885321,AWESOME screen 15s,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,"What was it about
",1.4890435501410406
5ff6c17616a357002fe18115,AWESOME camera 15s,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,It was pretty dry ,0.6861998571911958
5ff6c26533ad6c0023885325,Meet Millie Bobby Brown,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,Love samsung products,1.494356947029372
5ff6c345d8a4e300250620f0,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,It was short and to the point.  That's what I like.,0.22746671088362372
5ff6c3d72d86cb002b3e76b4,#danceAwesome with BLACKPINK,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,Boring ,0.6576247829204918
5ff6c499db32a3002baf22cf,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,boring,1.03216620435359
5ff6c49a0a802f001dc12a75,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,It infomed me about the camera info in the videk so i knkw how to put it in portrait mode,0.6576247829204918
5ff6c4f70a802f001dc12a76,#danceAwesome with BLACKPINK,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,the video was annoying.,0.6576247829204918
5ff6c58751e40400231fb2b5,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,Fuck man,1.4890435501410406
5ff6c59833ad6c0023885328,AWESOME screen 15s,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,It's funny I love it,1.5967779519269516
5ff6c67f2d86cb002b3e76b6,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,It was nice and witty,1.3464878520687265
5ff6c6c016a357002fe1811a,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,It seems more directed to a certain famous crowd which isn't me,1.2716499363778184
5ff6c7c533ad6c002388532a,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,It was okay I don’t want a Samsung though so,0.6576247829204918
5ff6c7da220131003248e457,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,Great,0.6576247829204918
5ff6c86733ad6c002388532c,AWESOME is for Everyone,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,It was annoying ,1.4890435501410406
5ff6c8ec51e40400231fb2b9,AWESOME camera 15s,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,Neat but Abit awkward. Left unsure ,1.8697534929281228
5ff6c93adb32a3002baf22d3,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,I loved it,0.9242663137914371
5ff6c96751e40400231fb2ba,#danceAwesome with BLACKPINK,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,"It was very cool
",0.5169719182542516
5ff6c9afdb32a3002baf22d4,AWESOME screen 15s,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,uh idk .,0.9242663137914371
5ff6cb66220131003248e459,Moments That You Love,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,It’s good but I like iPhones,0.9242663137914371
5ff6cba68b10eb001d8b1f85,AWESOME screen 15s,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,"Really good
",1.4890435501410406
5ff6cbf12d86cb002b3e76bc,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,Best commercial ever,1.2716499363778184
5ff6cd1c220131003248e45b,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,I thought it was stupid,0.22746671088362372
5ff6cd4833ad6c0023885335,Live Focus How To,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,Nice,1.2716499363778184
5ff6ce6616a357002fe18125,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,"Great for the 3, but more options on phone",0.7202691925893884
5ff6ced751e40400231fb2be,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,"It was a well made video, got it's point across but the music sad and camera floating around a lot eh.",1.2716499363778184
5ff6ced7db32a3002baf22d9,AWESOME camera 15s,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,It was a good video ,1.5967779519269516
5ff6cf0fd8a4e300250620fb,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,The video was very appealing ,0.7202691925893884
5ff6cf55220131003248e45e,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,It seemed a bit too... 00's.  Definitely not an ad I feel I would see lately.  It reminds me of older advertisements.,1.3315785307339985
5ff6d0232d86cb002b3e76bf,AWESOME screen 15s,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,Eh your asking an iphone user,1.4890435501410406
5ff6d0982d86cb002b3e76c1,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,"Not really my style.  The music and video were meant for a much younger audience.  It had some entertaining aspects, but as far as informing the public about the phone, it only covered certain things like the Screen, Camera, Battery.",1.2411031058117736
5ff6d19033ad6c002388533a,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,I have a Samsung phone with 512gb so it is only 1 year old,0.569949708359613
5ff6d1cc51e40400231fb2c2,Live Focus How To,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,It was great  and very informative ,1.4890435501410406
5ff6d212db32a3002baf22db,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,The Samsung ,0.6576247829204918
5ff6d2f556fc4500252d87a3,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,Does really give viewer what they would really want to hear to make them wanna go get it doesn't really explain enough,1.5967779519269516
5ff6d3d051e40400231fb2c5,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,Like Japanese anime,0.7015294154421093
5ff6d4ecdb32a3002baf22df,AWESOME is for Everyone,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,Dumb,1.3257400053182984
5ff6d52456fc4500252d87a6,AWESOME camera 15s,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,"I like samsung

",0.7107497868024546
5ff6d626220131003248e460,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,I think it's stupid to point out just 3 positive things about a phone....there has to be more to make me buy an $800 or $900 dollar phone,0.7202691925893884
5ff6d7f756fc4500252d87a7,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,I don't like celebrities selling me products,1.8697534929281228
5ff6d8f08b10eb001d8b1f8c,AWESOME camera 15s,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,Why an alien?,1.5967779519269516
5ff6d915d8a4e30025062103,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,"inspirational for todays youth, and they need it!",0.7015294154421093
5ff6daa78b10eb001d8b1f8d,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,I enjoyed watching the sexy ladies dancing! Other than that I really didn't care about the product being advertised. ,0.7202691925893884
5ff6db7b0a802f001dc12a84,Live Focus How To,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,Oh it was amazing,1.4890435501410406
5ff6dd1e220131003248e463,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,"Boring video, but captured the quality of the product. ",1.2716499363778184
5ff6dd922d86cb002b3e76c8,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,Was not sure what he was writing?,0.7202691925893884
5ff6dfa28b10eb001d8b1f90,AWESOME camera 15s,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,Why did there have to be an alien?,1.8697534929281228
5ff6e2a0220131003248e467,AWESOME screen 15s,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,Honestly disnt mean nothing to me,1.4890435501410406
5ff6e3858b10eb001d8b1f92,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,Its about promoting a Samsung phone,1.3464878520687265
5ff6e435220131003248e468,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,It was somehow funny,1.2716499363778184
5ff6e4d556fc4500252d87ae,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,"Graphically beautiful

Music to loud and some what irritable ",0.22746671088362372
5ff6e4ec0a802f001dc12a88,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,"Interesting to see a product from a Korean company for an American market that uses Hangul and Asian (probably Korean) actors in the advertisement. I understand why Japanese companies such as Toyota avoid using Japanese script and actors due to anti-Japanese feeling in the ""buy American"" market for automobiles, but I don't think there's a similar level of animosity toward Korean products. Especially cell phones where there isn't a strong identification with an American manufacturing base as is there is for automobiles.",0.7015294154421093
5ff6e54156fc4500252d87af,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,Nice story,0.7202691925893884
5ff6e68e56fc4500252d87b1,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,it didn't have to the point comments. no good.,1.3464878520687265
5ff6e7ca220131003248e46c,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,The video is very okay and I also love Samsung Galaxy but can't afford to buy it,0.5861069110264975
5ff6e87851e40400231fb2d0,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,Nothing,0.22746671088362372
5ff6e99033ad6c0023885346,Moments That You Love,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,It was just ok,1.3464878520687265
5ff6eb53220131003248e46e,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,H is a great place to work ,0.9242663137914371
5ff6ecaedb32a3002baf22f2,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,It makes me consider getting new Samsung smartphone and upgrade.,0.7202691925893884
5ff6edd58b10eb001d8b1f9a,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,I didn't like it,0.5861069110264975
5ff6ee4551e40400231fb2d2,AWESOME camera 15s,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,Very positive ,1.2716499363778184
5ff6f0da8b10eb001d8b1f9c,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,"Found the commercial boring, insipid, and unnecessarily repetitive.",0.22746671088362372
5ff6f156db32a3002baf22f4,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,"It was different, but good.",0.22746671088362372
5ff6f39551e40400231fb2d6,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,"Its ok
",0.8579231343644844
5ff6f44e220131003248e475,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,Video seemed a little flat and didn't engage me,0.7015294154421093
5ff6f4a116a357002fe18140,Moments That You Love,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,"I don't need a smart phone, I really don't like them",2.301041743410815
5ff6f70e56fc4500252d87bf,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,Happy,1.2716499363778184
5ff6f71a0a802f001dc12a91,AWESOME screen 15s,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,It was kind of dumb. The clean metaphor  was weak. ,2.615602007931911
5ff6f9eb8b10eb001d8b1fa0,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,"Well done, good quality",1.5967779519269516
5ff6fa8d0a802f001dc12a93,AWESOME camera 15s,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,"I thought the lyrics ""even for aliens"" was a little odd but cool video.",1.3257400053182984
5ff6fabf8b10eb001d8b1fa2,#danceAwesome with BLACKPINK,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,I would like to know if it’s healthy or unhealthy the fact that it has long battery life. As well as the data if it gives off bad radio activity that is unhealthy for people,2.19546629240866
5ff6fdbadb32a3002baf22f9,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,Somwhat  alright,2.1496465936774833
5ff6fe310a802f001dc12a96,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,"So happy
",1.2716499363778184
5ff700d556fc4500252d87c8,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Is very good video,0.8686105894832745
5ff704ba33ad6c0023885350,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,Would like to have seen more about the phones themselves.,0.22746671088362372
5ff705308b10eb001d8b1fa6,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,was a waste of time producing the video ,0.7202691925893884
5ff7086ed8a4e3002506211a,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,Just not interested,0.7015294154421093
5ff70872db32a3002baf22ff,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,"The video was clear and to the point, very interesting.",1.5967779519269516
5ff7092b51e40400231fb2e0,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,It was good,1.3497646992479817
5ff70a2533ad6c0023885354,Live Focus How To,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,It's amazing and educating,1.2716499363778184
5ff70ae2db32a3002baf2300,Live Focus How To,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,Very interesting how you can blur the background ,1.2411031058117736
5ff70dc88b10eb001d8b1fae,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,So great ,0.8686105894832745
5ff70e118b10eb001d8b1faf,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,"I think the video was good, well-produced, but, it is repetitive and elementary and lost my attention after the first ""long Life"" statement. ",1.2411031058117736
5ff70e7851e40400231fb2e5,Meet Millie Bobby Brown,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,Good good,0.6576247829204918
5ff70ea716a357002fe1814c,AWESOME screen 15s,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,"I dont have one
",0.22385743403538225
5ff70eecd8a4e3002506211e,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,"It keeps showing the multi lense camera, but I have no information about what it does compared to other cameras.",1.2716499363778184
5ff70f1816a357002fe1814e,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,not worth watching,0.8579231343644844
5ff70f222d86cb002b3e76df,AWESOME is for Everyone,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,Video was ok,1.5967779519269516
5ff70f628b10eb001d8b1fb2,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,The surveys is very good,1.2716499363778184
5ff7111d220131003248e484,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,All I know is that the Galaxy A has an awesome camera that may or may not have some pretty cool video editing software. The music and advertisement was more annoying than upbeat & intriguing.,1.2716499363778184
5ff71158db32a3002baf2302,AWESOME is for Everyone,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,you have the right idea :) but it didn’t make me want to buy the phone,0.3635979314445325
5ff711b756fc4500252d87d0,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,none really ,0.22746671088362372
5ff711dbd8a4e30025062125,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,Music was upbeat and draws attention ,1.2716499363778184
5ff713362d86cb002b3e76e4,AWESOME screen 15s,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,I think the best one is your life and I dont like you except you ,1.2716499363778184
5ff714682d86cb002b3e76e6,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,Completely pointless ,0.7202691925893884
5ff714830a802f001dc12aa4,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,not my style of music,1.03216620435359
5ff7149756fc4500252d87d4,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,Not interested right now,0.22746671088362372
5ff714ca33ad6c002388535e,AWESOME camera 15s,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,it was weird for a phone commercial,0.9242663137914371
5ff7156f56fc4500252d87d5,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,It was very informative video,0.6576247829204918
